기준연도,대표문의,사이트,서비스URL,서비스명,서비스아이디,서비스요약,소관부처명,소관조직명,최종수정일
2025,"강릉시청소년성문화센터033-655-1318 강원이동형청소년성문화센터033-255-6651 강원특별자치도청소년성문화센터033-255-6651 경기도이동형청소년성문화센터031-475-3253 경기도청소년성문화센터031-475-3253 경기북부이동형청소년성문화센터031-954-8050 경기북부청소년성문화센터031-954-8050 경남이동형청소년성문화센터055-711-1341 경남이동형청소년성문화센터055-711-1341 경북이동형청소년성문화센터054-858-7179 경상북도북부청소년성문화센터054-858-7179 경상북도청소년성문화센터054-436-0218 광산구청소년성문화센터062-972-7955 광주광역시청소년성문화센터062-522-1388 광진청소년성문화센터02-2204-3170 군산시청소년성문화센터063-463-1230 늘함께청소년성문화센터051-558-1224 대구아름청소년성문화센터053-657-1388 대구청소년성문화센터053-653-7755 대전광역시청소년성문화센터042-222-8847 동작청소년성문화센터02-823-7942 드림청소년성문화센터02-2051-1375 목포시청소년성문화센터061-272-1318 부산광역시청소년성문화센터051-303-9622 부천시청소년성문화센터032-663-1318 부평구청소년성문화센터032-500-2252 서귀포시청소년성문화센터064-760-6451 성북청소년성문화센터02-2207-7480 송파청소년성문화센터02-3012-1318 수원시청소년성문화센터031-251-1590 순천시청소년성문화센터061-745-0222 아하!청소년성문화센터02-2677-9220 안양시청소년성문화센터(이동형)031-360-3088 여성가족부 아동청소년성보호과 청소년성문화센터 담당02-2100-6403 여수시청소년성문화센터070-7733-1320 용인시청소년성문화센터031-548-1318 울산시청소년성문화센터052-256-1318 원주시청소년성문화센터033-745-1318 은평청소년성문화센터02-6380-7480 익산시청소년성문화센터063-834-1399 인천광역시청소년성문화센터032-446-1318 전라남도청소년성문화센터061-554-1318 전주시청소년성문화센터063-251-1318 정읍시청소년성문화센터063-532-1388 제주시청소년성문화센터064-728-3486 창동청소년성문화센터02-950-9651 창원시청소년성문화센터055-716-0311 충남이동형청소년성문화센터041-337-1585 충주시청소년청소년성문화센터043-856-7816 충청남도청소년성문화센터041-592-1388 충청남도홍성청소년성문화센터041-406-7000 충청북도이동형청소년성문화센터043-258-8001 충청북도청소년성문화센터043-258-8001 탄생의신비관이동형청소년성문화센터이동형1) 051-508-1308, 이동형2) 051-508-1802 탄생의신비관청소년성문화센터051-508-1808 포항청소년성문화센터054-240-9184 화성시청소년성문화센터031-8015-3900",강릉시청소년성문화센터www.gnsay1318.or.kr 강원이동형청소년성문화센터www.isay.or.kr 강원특별자치도청소년성문화센터www.isay.or.kr 경기도이동형청소년성문화센터www.ggsay.or.kr 경기도청소년성문화센터www.ggsay.or.kr 경기북부이동형청소년성문화센터www.congcong.or.kr 경기북부청소년성문화센터www.congcong.or.kr 경남이동형청소년성문화센터www.gnsay2013.gnyouth.net 경남이동형청소년성문화센터www.gnsay2013.gnyouth.net 경북이동형청소년성문화센터www.gbbsay.kr 경상북도북부청소년성문화센터www.gbbsay.kr 경상북도청소년성문화센터www.gbsay.co.kr 광산구청소년성문화센터www.wawasay.or.kr 광주광역시청소년성문화센터www.gjsay1388.or.kr 광진청소년성문화센터www.gjsay2007.or.kr 군산시청소년성문화센터cafe.daum.net/gunsan-say 늘함께청소년성문화센터www.2008say.or.kr 대구아름청소년성문화센터daeguarm.net 대구청소년성문화센터www.dgsay.net 대전광역시청소년성문화센터www.djsay.net 동작청소년성문화센터http://djsay.or.kr 드림청소년성문화센터https://blog.naver.com/sundream1375 목포시청소년성문화센터www.msay.or.kr 부산광역시청소년성문화센터www.bsycsay.or.kr 부천시청소년성문화센터www.bchello.co.kr 부평구청소년성문화센터www.icbp.go.kr 서귀포시청소년성문화센터www.seogwipo.go.kr 성북청소년성문화센터http://sbsay.net 송파청소년성문화센터www.youth1318.or.kr 수원시청소년성문화센터suwonsay.or.kr 순천시청소년성문화센터sunsay.co.kr 아하!청소년성문화센터www.ahacenter.kr 안양시청소년성문화센터(이동형)awhy3088.or.kr 여수시청소년성문화센터www.ysay.co.kr 용인시청소년성문화센터www.ysay.or.kr 울산시청소년성문화센터www.ulsansay.com 원주시청소년성문화센터www.n-center.or.kr 은평청소년성문화센터http://hiteen.org 익산시청소년성문화센터www.issay.or.kr 인천광역시청소년성문화센터www.isc.or.kr 전라남도청소년성문화센터www.jnsay.or.kr 전주시청소년성문화센터www.jeonjusay.com 정읍시청소년성문화센터www.jeongeup.go.kr/index.jeongeup?menuCd=DOM_000000103005009002 제주시청소년성문화센터say.jejusi.go.kr 창동청소년성문화센터www.cdsay.or.kr 창원시청소년성문화센터www.cwsay.net 충남이동형청소년성문화센터https://chungnamoiusay.co.kr 충주시청소년청소년성문화센터www.chungjusay.com 충청남도청소년성문화센터www.cnyouth.or.kr 충청남도홍성청소년성문화센터www.cnyouth.or.kr 충청북도이동형청소년성문화센터www.cbsay.or.kr 충청북도청소년성문화센터www.cbsay.or.kr 탄생의신비관이동형청소년성문화센터www.busansay.or.kr 탄생의신비관청소년성문화센터www.busansay.or.kr 포항청소년성문화센터www.instagram.com/phsay_1004 화성시청소년성문화센터http://www.hssay.hswf.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004650&wlfareInfoReldBztpCd=01,청소년성문화센터설치운영,WLF00004650,"아동ㆍ청소년이 다양한 도구와 매체를 활용하여 자기 주도적으로 학습할 수 있는 상설 성교육 공간을 구축, 운영합니다.",여성가족부,아동청소년성보호과,2025-03-07
2025,"고용노동부 종합상담센터1544-1350 정부·공공부문 대비 온라인과정02-2262-0910, 0951 한국장애인고용공단1588-1519",KEAD 디지털 능력개발원https://digital.kead.or.kr 한국장애인고용공단http://www.kead.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004651&wlfareInfoReldBztpCd=01,직업능력개발운영(훈련수당),WLF00004651,장애인이 그 희망·적성·능력 등에 맞는 직업생활을 할 수 있도록 하기 위하여 장애인에게 직업능력개발훈련을 실시합니다.,고용노동부,장애인고용과,2025-04-10
2025,한국장애인고용공단1588-1519,한국장애인고용공단https://www.kead.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004654&wlfareInfoReldBztpCd=01,장애인인턴제,WLF00004654,"취업 사각지대에 놓인 특정 유형의 중증장애인 및 장년장애인, 발달장애인에게 사업체 인턴 실시 후 정규직 취업 연계를 지원합니다.",고용노동부,장애인고용과,2025-04-10
2025,한국장애인고용공단1588-1519,한국장애인고용공단https://www.kead.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004655&wlfareInfoReldBztpCd=01,장애인취업성공패키지,WLF00004655,개인 특성을 고려한 단계별 통합적 취업성공패키지 서비스를 제공하여 성공적인 취업과 안정적인 직업 적응을 돕습니다.,고용노동부,장애인고용과,2025-07-15
2025,보건복지상담센터129 사회서비스 전자바우처1566-3232,보건복지상담센터http://www.129.go.kr 사회서비스 전자바우처https://www.socialservice.or.kr:444/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004656&wlfareInfoReldBztpCd=01,첫만남이용권,WLF00004656,출생 아동에게 200만원 이상의 첫만남 이용권을 지급하여 생애초기 아동양육에 따른 경제적 부담을 경감합니다.,보건복지부,출산정책과,2025-03-31
2025,보건복지상담센터129,보건복지부http://www.mohw.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004657&wlfareInfoReldBztpCd=01,부모급여 지원,WLF00004657,영아기 집중돌봄을 두텁게 지원하여 출산 및 양육으로 인한 경제적 부담을 줄여드립니다.,보건복지부,아동정책과,2025-05-23
2025,과학문화바우처 지원센터1551-0012,과학문화바우처 지원센터https://scivoucher.ezwel.com/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004658&wlfareInfoReldBztpCd=01,과학문화 바우처 지원,WLF00004658,과학기술문화 소외지역·계층의 과학문화 격차 해소를 위해 과학문화 상품(체험·교구 등) 및 관련 서비스 이용이 가능한 바우처를 지원합니다.,과학기술정보통신부,과학기술문화과,2025-05-26
2025,한국장애인고용공단1588-1519,한국장애인고용공단 e신고서비스https://www.esingo.or.kr 한국장애인고용공단http://www.kead.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004659&wlfareInfoReldBztpCd=01,장애인 신규고용장려금,WLF00004659,장애인 근로자를 신규 고용하여 6개월 이상 고용을 유지한 경우 장려금을 지원하여 고용을 장려합니다.,고용노동부,장애인고용과,2025-04-15
2025,고용노동부 고객상담센터1350,고용노동부 고객상담센터http://www.moel.go.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004660&wlfareInfoReldBztpCd=01,고령자 고용지원금,WLF00004660,60세 이상인 근로자수가 증가하는 사업주를 지원하여 고령자의 고용 안정을 도모합니다.,고용노동부,고령사회인력정책과,2025-03-20
2025,국토교통부1599-0001,국토교통부http://www.molit.go.kr/happyhouse,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004661&wlfareInfoReldBztpCd=01,청년월세 한시 특별지원,WLF00004661,고금리·고물가 등으로 경제적 어려움을 겪는 청년층의 주거비 부담 경감을 위해 청년월세를 한시적으로 지원합니다.,국토교통부,청년주거정책과,2025-03-25
2025,보훈상담센터1577-0606,국가보훈부www.mpva.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004662&wlfareInfoReldBztpCd=01,보훈대상자 생계지원금 지급,WLF00004662,저소득 고령 보훈대상자에게 생계지원금을 지급하여 안정된 생활을 돕습니다.,국가보훈부,보상정책과,2025-05-23
2025,마이홈1600-0777,마이홈www.myhome.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004663&wlfareInfoReldBztpCd=01,통합공공임대,WLF00004663,"최저소득 계층, 저소득 서민, 젊은 층 및 장애인·국가유공자 등 사회 취약계층 등의 주거안정을 위해 공공임대주택을 공급합니다.",국토교통부,공공주택정책과,2025-02-20
2025,외교부 영사안전국 재외국민보호과02-2100-8208,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004669&wlfareInfoReldBztpCd=01,재외국민긴급지원비,WLF00004669,"해외에서의 사건, 사고로부터 재외국민을 긴급히 보호할 필요가 있는 경우, 영사조력 과정의 비용을 지원합니다.",외교부,재외국민보호과,2025-05-09
2025,국민건강보험공단1577-1000,국민건강보험공단https://www.nhis.or.kr/nhis/policy/wbhaea03600m10.do,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004997&wlfareInfoReldBztpCd=01,한국형 상병수당 시범사업,WLF00004997,근로자가 업무 외 질병·부상으로 경제활동이 어려운 경우 치료에 집중할 수 있도록 소득을 보전합니다.,보건복지부,건강보험정책국,2025-03-06
2025,보건복지상담센터129 치매상담콜센터1899-9988,보건복지상담센터http://www.129.go.kr 치매상담콜센터www.nid.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005004&wlfareInfoReldBztpCd=01,치매검사비 지원,WLF00005004,"치매조기검진을 통해 치매를 예방하고 진행을 완화하며, 이에 대한 검사비 부담을 경감합니다.",보건복지부,노인건강과,2025-03-27
2025,한부모가족상담전화1577-4206,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005023&wlfareInfoReldBztpCd=01,청소년부모 아동양육비 지원사업,WLF00005023,저소득 청소년부모 가구에 아동양육비를 지원하여 자녀양육 부담을 경감하고 생활의 안정을 도모합니다.,여성가족부,가족지원과,2025-03-07
2025,한국장애인개발원 중앙장애인지역사회통합지원센터02-3433-4533,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005024&wlfareInfoReldBztpCd=01,장애인 자립지원 시범사업,WLF00005024,지역사회 자립을 희망하는 장애인 대상 주택 및 주거서비스 지원을 통해 장애인의 지역사회 자립 및 안정적 정착을 지원합니다.,보건복지부,장애인정책과,2025-02-20
2025,해양수산부콜센터110,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005026&wlfareInfoReldBztpCd=01,여성어업인 특화건강검진사업,WLF00005026,여성어업인에게 주로 발생하는 직업질환 유발요인에 대한 특수건강검진을 지원합니다.,해양수산부,소득복지과,2025-04-15
2025,광역지방자치단체(시.도)시.도청 장애인 관련 부서 보건복지상담센터129,보건복지상담센터www.129.go.kr 중앙장애아동발달장애인지원센터www.broso.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005031&wlfareInfoReldBztpCd=01,발달장애인 긴급돌봄사업,WLF00005031,"보호자의 긴급한 상황(입원, 경조사, 심리적 소진 등)으로 긴급돌봄이 필요한 발달장애인에게 일시적 돌봄을 지원합니다.",보건복지부,장애인서비스과,2025-05-07
2025,가정위탁지원센터1577-1406 아동권리보장원02-6454-8500,가정위탁지원센터http://www.fostercare.or.kr/ 아동권리보장원http://www.ncrc.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005032&wlfareInfoReldBztpCd=01,전문아동보호비 지원,WLF00005032,위기아동 가정보호 및 전문가정위탁 시 양육의 전문성을 갖춘 보호가정에서 전문적인 보호가 이루어질 수 있도록 비용을 지원합니다.,보건복지부,아동보호자립과,2025-04-10
2025,가정위탁지원센터1577-1406 아동권리보장원02-6454-8500,가정위탁지원센터http://www.fostercare.or.kr/ 아동권리보장원http://www.ncrc.or.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005033&wlfareInfoReldBztpCd=01,아동용품구입비 지원,WLF00005033,위기아동 가정보호 및 전문가정위탁 사업에 참여하는 가정에 아동 보호에 필요한 물품 구입을 위한 비용을 지원합니다.,보건복지부,아동보호자립과,2025-04-10
2025,국립재활원(중앙장애인보건의료센터)02-901-1305 국민건강보험공단1577-1000 보건복지부 장애인건강과044-202-3191/3193,국립재활원(중앙장애인보건의료센터)http://www.nrc.go.kr/chmcpd/html/content.do?depth=pi&menu_cd=02_04_01  국민건강보험공단https://www.nhis.or.kr/nhis/healthin/retrieveDapsHltFdrHsptSearch.do,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005034&wlfareInfoReldBztpCd=01,장애인 건강주치의 시범사업,WLF00005034,장애인에게 건강주치의를 통한 만성질환 및 장애 관련 건강관리 서비스를 제공하여 의료서비스 이용 접근성을 향상시킵니다.,보건복지부,장애인건강과,2025-03-06
2025,신용회복위원회 고객센터1600-5500,신용회복위원회 고객센터https://ccrs.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005036&wlfareInfoReldBztpCd=01,개인채무조정,WLF00005036,"채무를 정상적으로 상환하기 어려운 분들을 대상으로 채무감면, 이자율 조정, 장기 분할상환 등의 채무조정을 통해 경제적으로 재기할 수 있도록 지원합니다.",금융위원회,서민금융과,2025-02-27
2025,서민금융콜센터1397,서민금융콜센터www.kinfa.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005360&wlfareInfoReldBztpCd=01,청년도약계좌,WLF00005360,만기 5년 동안 매월 70만원 한도 내에서 자유롭게 납입 가능한 정부지원형 적금상품으로 청년의 중장기 자산형성을 지원합니다.,금융위원회,청년정책과,2025-03-21
2025,강원특별자치도 복지정책과033-249-3697 경기도 복지사업과031-8008-5218 경상남도 복지정책과055-211-4833 경상북도 사회복지과054-880-3738 광주광역시 돌봄정책과062-613-3224 대구광역시 복지정책과053-803-6931 대전광역시 복지정책과042-270-4624 보건복지부 사회서비스사업과044-202-3226 부산광역시 복지정책과051-888-3151 서울특별시 복지정책과02-2133-7346 울산광역시 복지정책과052-229-3426 인천광역시 복지정책과032-440-1552 전라남도 사회복지과061-286-5741 전북특별자치도 사회복지과063-280-4676 제주특별자치도 복지정책과064-710-2862 충청남도 복지보육정책과041-635-4281 충청북도 복지정책과043-220-3014,보건복지부www.mw.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005411&wlfareInfoReldBztpCd=01,일상돌봄 서비스 사업,WLF00005411,일상생활에 돌봄이 필요한 중장년과 가족돌봄청년에게 일상생활의 어려움을 해소할 수 있도록 맞춤형 사회서비스를 통합 제공합니다.,보건복지부,사회서비스사업과,2025-03-13
2025,K-패스 고객센터031-427-4415 국토교통부1599-0001,K-패스 고객센터http://korea-pass.kr/ 국토교통부http://www.molit.go.kr/happyhouse,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005440&wlfareInfoReldBztpCd=01,대중교통비 환급 지원(K-패스),WLF00005440,정기적 대중교통 이용을 지원하여 대중교통을 자주 이용하는 서민·청년층 등의 교통비 부담을 완화하고 대중교통 이용을 촉진합니다.,국토교통부,광역교통경제과,2025-05-26
2025,긴급돌봄 서비스 대표번호1522-0365 보건복지부 사회서비스사업과044-202-3221 보건복지상담센터129,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005442&wlfareInfoReldBztpCd=01,긴급돌봄 지원사업,WLF00005442,"질병, 부상, 주 돌봄자의 갑작스러운 부재(사망, 입원 등) 등에 대응해 돌봄 공백을 신속히 보완해 국민의 돌봄불안을 해소합니다.",보건복지부,사회서비스사업과,2025-05-29
2025,한국전력 고객센터1551-1212,한국전력 고객센터http://www.en-ter.co.kr/support/main/main.do,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005444&wlfareInfoReldBztpCd=01,취약계층 고효율가전 구매지원(취약계층 에너지복지사업),WLF00005444,사회적 배려계층을 대상으로 고효율 가전제품 구입비용을 일정 비율 지원합니다.,산업통상자원부,에너지정책관,2025-03-20
